dir	example	argv	variant	status	exit	seconds	stdout_bytes	stdout_sha256
ida/serial	idaKrylovDemo_ls		idaKrylovDemo_ls	OK	0	0.206	4763	dcae85140f5954b1
ida/serial	idaKrylovDemo_ls	1	idaKrylovDemo_ls__1	OK	0	0.206	4763	dcae85140f5954b1
ida/serial	idaKrylovDemo_ls	2	idaKrylovDemo_ls__2	OK	0	0.206	4763	dcae85140f5954b1
ida/serial	idaRoberts_dns		idaRoberts_dns	OK	0	0.206	2684	f6ce9a7b6597543c
ida/serial	idaRoberts_klu		idaRoberts_klu	OK	0	0.206	1925	0e0dd050cf3b590c
ida/serial	idaSlCrank_dns		idaSlCrank_dns	OK	0	0.206	3551	a05c948cf9456ba7
idas/F2003_serial	idasAkzoNob_ASAi_dns_f2003		idasAkzoNob_ASAi_dns_f2003	OK	0	0.207	683	29af4427f0450543
idas/F2003_serial	idasHeat2D_kry_f2003		idasHeat2D_kry_f2003	OK	0	0.206	2638	d87cc8a46fdcba80
idas/parallel	idasBruss_ASAp_kry_bbd_p		idasBruss_ASAp_kry_bbd_p	OK	0	0.606	1724	57860b97fb9ab56f
idas/parallel	idasBruss_FSA_kry_bbd_p		idasBruss_FSA_kry_bbd_p	OK	0	0.707	1958	4324da8d04235591
idas/parallel	idasBruss_kry_bbd_p		idasBruss_kry_bbd_p	OK	0	0.607	1842	97a8fb2c15a2e01c
idas/parallel	idasFoodWeb_kry_bbd_p		idasFoodWeb_kry_bbd_p	OK	0	0.607	1860	ea2118b3666904f0
idas/parallel	idasFoodWeb_kry_p		idasFoodWeb_kry_p	OK	0	0.606	1771	dc1f5606206c05a8
idas/parallel	idasHeat2D_FSA_kry_bbd_p	-sensi stg t	idasHeat2D_FSA_kry_bbd_p__-sensi_stg_t	OK	0	0.606	2425	f194e045201229b5
idas/parallel	idasHeat2D_kry_bbd_p		idasHeat2D_kry_bbd_p	OK	0	1.408	3029	b5ca5fac4ed202f9
idas/parallel	idasHeat2D_kry_p		idasHeat2D_kry_p	OK	0	0.507	1734	f80c386dc4a87127
idas/serial	idasAkzoNob_ASAi_dns		idasAkzoNob_ASAi_dns	OK	0	0.206	567	323408d02fe4d304
idas/serial	idasAkzoNob_dns		idasAkzoNob_dns	OK	0	0.206	3036	dd69bfec8d242eca
idas/serial	idasAnalytic_mels		idasAnalytic_mels	OK	0	0.206	842	e67c6d65051515df
idas/serial	idasAnalytic_mels	idas.init_step 1e-5	idasAnalytic_mels__idas.init_step_1e-5	OK	0	0.206	842	85c169b7a9d39601
idas/serial	idasFoodWeb_bnd		idasFoodWeb_bnd	OK	0	0.206	1541	f48a0923fb034160
idas/serial	idasHeat2D_bnd		idasHeat2D_bnd	OK	0	0.206	1478	3dc0d5ea6d93ec20
idas/serial	idasHeat2D_kry		idasHeat2D_kry	OK	0	0.207	2665	0d9772e8099f0f4a
idas/serial	idasHessian_ASA_FSA		idasHessian_ASA_FSA	OK	0	0.206	1258	e91863a731e78eb0
idas/serial	idasKrylovDemo_ls		idasKrylovDemo_ls	OK	0	0.206	4820	4dc9af3533dc886f
idas/serial	idasKrylovDemo_ls	1	idasKrylovDemo_ls__1	OK	0	0.206	4820	4dc9af3533dc886f
idas/serial	idasKrylovDemo_ls	2	idasKrylovDemo_ls__2	OK	0	0.206	4820	4dc9af3533dc886f
idas/serial	idasRoberts_ASAi_dns		idasRoberts_ASAi_dns	OK	0	0.206	4644	6393797cd4df94a3
idas/serial	idasRoberts_ASAi_klu		idasRoberts_ASAi_klu	OK	0	0.206	1200	b8341a525814af6d
idas/serial	idasRoberts_dns		idasRoberts_dns	OK	0	0.207	2692	74a2ad3da56b9a0c
idas/serial	idasRoberts_FSA_dns	-sensi stg t	idasRoberts_FSA_dns__-sensi_stg_t	OK	0	0.206	7142	803d81f721357fff
idas/serial	idasRoberts_FSA_klu	-sensi stg t	idasRoberts_FSA_klu__-sensi_stg_t	OK	0	0.206	5941	88a7e7e9631762ff
idas/serial	idasRoberts_klu		idasRoberts_klu	OK	0	0.206	1926	9fe77db586be1d71
idas/serial	idasSlCrank_dns		idasSlCrank_dns	OK	0	0.206	2546	90c92504aa8887bc
idas/serial	idasSlCrank_FSA_dns		idasSlCrank_FSA_dns	OK	0	0.206	1027	11789b1dd0462931
kinsol/C_openmp	kinFoodWeb_kry_omp	4	kinFoodWeb_kry_omp__4	OK	0	1.007	809	67f6ee387f148db4
kinsol/CXX_parallel	kin_em_p		kin_em_p	OK	0	0.607	778	53f4f755dc082680
kinsol/CXX_parallel	kin_heat2D_nonlin_p	--np 2 2	kin_heat2D_nonlin_p__--np_2_2	OK	0	0.506	814	b5074c0ff816fb8c
kinsol/CXX_parhyp	kin_bratu2D_hypre_pfmg	--np 2 2	kin_bratu2D_hypre_pfmg__--np_2_2	OK	0	0.711	866	a986564b262bd4d3
kinsol/CXX_parhyp	kin_heat2D_nonlin_hypre_pfmg	--np 2 2	kin_heat2D_nonlin_hypre_pfmg__--np_2_2	OK	0	0.625	965	d06042cc6a3ece9d
kinsol/F2003_parallel	kin_diagon_kry_f2003		kin_diagon_kry_f2003	OK	0	0.507	1965	ef3ae565e3dc8941
kinsol/F2003_serial	kinDiagon_kry_f2003		kinDiagon_kry_f2003	OK	0	0.207	1938	1da22f65bd13e790
kinsol/F2003_serial	kinLaplace_bnd_f2003		kinLaplace_bnd_f2003	OK	0	0.207	1874	5d423d471ff7c301
kinsol/F2003_serial	kinLaplace_picard_kry_f2003		kinLaplace_picard_kry_f2003	OK	0	0.206	1788	2e92f219c0de4178
kinsol/F2003_serial	kinRoboKin_dns_f2003		kinRoboKin_dns_f2003	OK	0	0.206	979	2bb5e7c8154a5ecb
kinsol/parallel	kinFoodWeb_kry_bbd_p		kinFoodWeb_kry_bbd_p	OK	0	0.607	917	a7569794ca25b508
kinsol/parallel	kinFoodWeb_kry_p		kinFoodWeb_kry_p	OK	0	0.606	789	abd51ab2dd40a36a
kinsol/serial	kinAnalytic_fp		kinAnalytic_fp	OK	0	0.207	708	98998bade74550e6
kinsol/serial	kinAnalytic_fp	--damping_fp 0.5	kinAnalytic_fp__--damping_fp_0.5	OK	0	0.206	717	f2262e780b477be1
kinsol/serial	kinAnalytic_fp	--damping_fn	kinAnalytic_fp__--damping_fn	OK	0	0.206	714	7afe99c8ef1e0b37
kinsol/serial	kinAnalytic_fp	--m_aa 2	kinAnalytic_fp__--m_aa_2	OK	0	0.206	707	1835ebe4be87f8ee
kinsol/serial	kinAnalytic_fp	--m_aa 2 --delay_aa 2	kinAnalytic_fp__--m_aa_2_--delay_aa_2	OK	0	0.207	708	370eaba2106470f6
kinsol/serial	kinAnalytic_fp	--m_aa 2 --damping_aa 0.5	kinAnalytic_fp__--m_aa_2_--damping_aa_0.5	OK	0	0.207	722	6696251d2c61eb86
kinsol/serial	kinAnalytic_fp	--m_aa 2 --damping_fn	kinAnalytic_fp__--m_aa_2_--damping_fn	OK	0	0.206	711	49768800e80847cd
kinsol/serial	kinAnalytic_fp	--m_aa 3 --depth_fn	kinAnalytic_fp__--m_aa_3_--depth_fn	OK	0	0.206	707	21f45b4b3887b860
kinsol/serial	kinAnalytic_fp	--m_aa 2 --orth_aa 1	kinAnalytic_fp__--m_aa_2_--orth_aa_1	OK	0	0.206	707	5e6bc473ab82cbc0
kinsol/serial	kinAnalytic_fp	--m_aa 2 --orth_aa 2	kinAnalytic_fp__--m_aa_2_--orth_aa_2	OK	0	0.206	707	ede30554c343b27f
kinsol/serial	kinAnalytic_fp	--m_aa 2 --orth_aa 3	kinAnalytic_fp__--m_aa_2_--orth_aa_3	OK	0	0.206	707	b07bc414f32f23a3
kinsol/serial	kinFerTron_dns		kinFerTron_dns	OK	0	0.206	1503	6ac846fe2cdec1d5
kinsol/serial	kinFerTron_klu		kinFerTron_klu	OK	0	0.206	1399	2cbbde2630ba8259
kinsol/serial	kinFoodWeb_kry		kinFoodWeb_kry	OK	0	0.207	789	931d25d83cba3c00
kinsol/serial	kinKrylovDemo_ls		kinKrylovDemo_ls	OK	0	0.206	3420	27535204b5a07f97
kinsol/serial	kinLaplace_bnd		kinLaplace_bnd	OK	0	0.206	1816	54c7e2398c7384e8
kinsol/serial	kinLaplace_picard_bnd		kinLaplace_picard_bnd	OK	0	0.206	1762	73402c23fd8ab615
kinsol/serial	kinLaplace_picard_kry		kinLaplace_picard_kry	OK	0	0.206	1761	02de672f876b0057
kinsol/serial	kinRoberts_fp		kinRoberts_fp	OK	0	0.206	546	aad4d127168471e7
kinsol/serial	kinRoberts_fp	kinsol.m_aa 1	kinRoberts_fp__kinsol.m_aa_1	OK	0	0.206	546	fb18d2ee22ddf344
kinsol/serial	kinRoboKin_dns		kinRoboKin_dns	OK	0	0.206	1483	f73ec9e6acefec29
